No, IMUacc_c1, IMUacc_c2, IMUacc_c3, IMUgyro_c1, IMUgyro_c2, IMUgyro_c3, s_time, b_acc_o1, b_acc_o2, b_acc_o3, b_gyro1, b_gyro2, b_gyro3, IMUSel, kf_psi, gyro_psi, cent_pos_est1, cent_pos_est2, cent_pos_est3, cent_vel_est1, cent_vel_est2, cent_vel_est3
1994,nan,nan,nan,nan,nan,nan,1701767799.066043854,nan,nan,nan,nan,nan,nan,nan,-2.995616381,nan,nan,nan,nan,nan,nan,nan
1995,-0.497070312,-0.062500000,-10.060546875,-1.913330078,0.800292969,-12.614501953,1701767799.087269306,1.611324107,3.320146627,-0.221789143,1.611324107,3.320146627,-0.221789143,2.000000000,-2.995616381,-2.993065482,2.640214647,8.980245877,-0.002686229,1.016492606,-4.373839446,-0.007787293
1996,-0.410156250,0.250976562,-9.975585938,-1.738037109,0.739257812,-12.728759766,1701767799.117500782,1.611324107,3.320146627,-0.221789143,1.611324107,3.320146627,-0.221789143,2.000000000,-3.003055707,-3.000286891,2.650562241,8.936587180,-0.002764102,1.053026143,-4.357900086,-0.007787293
1997,nan,nan,nan,nan,nan,nan,1701767799.131776571,nan,nan,nan,nan,nan,nan,nan,-3.009917564,nan,nan,nan,nan,nan,nan,nan
1998,-0.469726562,0.438476562,-9.861328125,-1.524414062,0.784912109,-12.843261719,1701767799.147170067,1.611324107,3.320146627,-0.221789143,1.611324107,3.320146627,-0.221789143,2.000000000,-3.009917564,-3.007572956,2.661258448,8.893087093,-0.002841975,1.086215337,-4.342117306,-0.007787293
1999,nan,nan,nan,nan,nan,nan,1701767799.153242111,nan,nan,nan,nan,nan,nan,nan,-3.017170714,nan,nan,nan,nan,nan,nan,nan
2000,nan,nan,nan,nan,nan,nan,1701767799.156295538,nan,nan,nan,nan,nan,nan,nan,-3.017170714,nan,nan,nan,nan,nan,nan,nan
2001,nan,nan,nan,nan,nan,nan,1701767799.157112598,nan,nan,nan,nan,nan,nan,nan,-3.017170714,nan,nan,nan,nan,nan,nan,nan
2002,-0.561523438,0.319335938,-9.848632812,-1.189208984,1.089843750,-12.873779297,1701767799.179427385,1.544520232,3.344714584,-0.237010281,1.611324107,3.320146627,-0.221789143,2.000000000,-3.017170714,-3.014890283,2.609338398,8.735594954,-0.002076359,1.033936002,-4.431214801,-0.003517154
2003,-0.569335938,0.135742188,-9.940429688,-0.960449219,1.364257812,-12.881347656,1701767799.208192825,1.544520232,3.344714584,-0.237010281,1.544520232,3.344714584,-0.237010281,2.000000000,-3.024603141,-3.022114002,2.619840926,8.691368521,-0.002111530,1.066569538,-4.414071701,-0.003517154
2004,nan,nan,nan,nan,nan,nan,1701767799.232450008,nan,nan,nan,nan,nan,nan,nan,-3.031875291,nan,nan,nan,nan,nan,nan,nan
2005,-0.491210938,0.130859375,-10.175781250,-1.402587891,1.394775391,-13.178466797,1701767799.238727093,1.544520232,3.344714584,-0.237010281,1.544520232,3.344714584,-0.237010281,2.000000000,-3.031875291,-3.029240627,2.630678310,8.647314047,-0.002146702,1.100907267,-4.396823234,-0.003517154
2006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2007,nan,nan,nan,nan,nan,nan,1701767799.253508806,nan,nan,nan,nan,nan,nan,nan,-3.039026471,nan,nan,nan,nan,nan,nan,nan
2008,nan,nan,nan,nan,nan,nan,1701767799.255763054,nan,nan,nan,nan,nan,nan,nan,-3.039026471,nan,nan,nan,nan,nan,nan,nan
2009,-0.454101562,0.053710938,-10.256835938,-1.608398438,1.265136719,-13.254882812,1701767799.268146038,1.544520232,3.344714584,-0.237010281,1.544520232,3.344714584,-0.237010281,2.000000000,-3.039026471,-3.036493756,2.641858254,8.603429394,-0.002181873,1.135081645,-4.380107416,-0.003517154
2010,-0.436523438,0.187500000,-10.253906250,-1.966552734,1.341308594,-13.445312500,1701767799.299402952,1.544520232,3.344714584,-0.237010281,1.544520232,3.344714584,-0.237010281,2.000000000,-3.046444301,-3.043809654,2.653382988,8.559710878,-0.002217045,1.169865047,-4.363595774,-0.003517154
2011,-0.263671875,0.065429688,-10.280273438,-2.134277344,1.386962891,-13.407226562,1701767799.328691006,1.544520232,3.344714584,-0.237010281,1.544520232,3.344714584,-0.237010281,2.000000000,-3.053707050,-3.051182611,2.665248196,8.516158526,-0.002252216,1.203176473,-4.346874450,-0.003517154
2012,nan,nan,nan,nan,nan,nan,1701767799.333283424,nan,nan,nan,nan,nan,nan,nan,-3.060981342,nan,nan,nan,nan,nan,nan,nan
2013,nan,nan,nan,nan,nan,nan,1701767799.347986698,nan,nan,nan,nan,nan,nan,nan,-3.060981342,nan,nan,nan,nan,nan,nan,nan
2014,nan,nan,nan,nan,nan,nan,1701767799.352674007,nan,nan,nan,nan,nan,nan,nan,-3.060981342,nan,nan,nan,nan,nan,nan,nan
2015,nan,nan,nan,nan,nan,nan,1701767799.356317043,nan,nan,nan,nan,nan,nan,nan,-3.060981342,nan,nan,nan,nan,nan,nan,nan
2016,-0.460937500,0.059570312,-10.257812500,-1.997070312,1.127929688,-13.430175781,1701767799.358443260,1.481382212,3.360340122,-0.249410419,1.544520232,3.344714584,-0.237010281,2.000000000,-3.060981342,-3.058505399,2.616852805,8.371198506,-0.001601778,1.155114266,-4.416197840,0.000216652
2017,-0.222656250,0.308593750,-10.173828125,-1.875244141,1.127929688,-13.567382812,1701767799.388149023,1.481382212,3.360340122,-0.249410419,1.481382212,3.360340122,-0.249410419,2.000000000,-3.068690890,-3.065903573,2.628576271,8.327120038,-0.001599611,1.189578812,-4.399495630,0.000216652
2018,-0.365234375,0.189453125,-10.100585938,-1.585449219,1.173583984,-13.651123047,1701767799.419444561,1.481382212,3.360340122,-0.249410419,1.481382212,3.360340122,-0.249410419,2.000000000,-3.075648550,-3.073355496,2.640630447,8.283198944,-0.001597445,1.221256390,-4.384723314,0.000216652
2019,nan,nan,nan,nan,nan,nan,1701767799.433293581,nan,nan,nan,nan,nan,nan,nan,-3.083553322,nan,nan,nan,nan,nan,nan,nan
2020,-0.283203125,0.182617188,-9.880859375,-1.539794922,0.891601562,-13.780761719,1701767799.449512959,1.481382212,3.360340122,-0.249410419,1.481382212,3.360340122,-0.249410419,2.000000000,-3.083553322,-3.080819088,2.653007295,8.239433393,-0.001595278,1.254113193,-4.368386783,0.000216652
2021,nan,nan,nan,nan,nan,nan,1701767799.452793360,nan,nan,nan,nan,nan,nan,nan,-3.091371859,nan,nan,nan,nan,nan,nan,nan
2022,nan,nan,nan,nan,nan,nan,1701767799.455748320,nan,nan,nan,nan,nan,nan,nan,-3.091371859,nan,nan,nan,nan,nan,nan,nan
2023,nan,nan,nan,nan,nan,nan,1701767799.456114769,nan,nan,nan,nan,nan,nan,nan,-3.091371859,nan,nan,nan,nan,nan,nan,nan
2024,-0.375000000,0.278320312,-9.896484375,-1.684570312,1.028808594,-14.001708984,1701767799.480904818,1.543978755,3.439849349,-0.262817709,1.481382212,3.360340122,-0.249410419,2.000000000,-3.091371859,-3.088419776,2.806098016,8.083791586,-0.001104855,1.530108186,-4.445639556,0.003587451
2025,-0.230468750,0.432617188,-9.844726562,-1.593017578,1.227050781,-14.474365234,1701767799.519461155,1.543978755,3.439849349,-0.262817709,1.543978755,3.439849349,-0.262817709,2.000000000,-3.099303313,-3.096089757,2.821561791,8.039423083,-0.001068981,1.562646937,-4.428061040,0.003587451
2026,nan,nan,nan,nan,nan,nan,1701767799.532390356,nan,nan,nan,nan,nan,nan,nan,-3.106967142,nan,nan,nan,nan,nan,nan,nan
2027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2028,nan,nan,nan,nan,nan,nan,1701767799.552711010,nan,nan,nan,nan,nan,nan,nan,-3.106967142,nan,nan,nan,nan,nan,nan,nan
2029,-0.224609375,0.353515625,-9.956054688,-1.219726562,1.326171875,-14.542968750,1701767799.553467751,1.543978755,3.439849349,-0.262817709,1.543978755,3.439849349,-0.262817709,2.000000000,-3.106967142,-3.103916971,2.837342239,7.995224759,-0.001033106,1.593442550,-4.411603789,0.003587451
2030,nan,nan,nan,nan,nan,nan,1701767799.567783594,nan,nan,nan,nan,nan,nan,nan,-3.114830241,nan,nan,nan,nan,nan,nan,nan
2031,-0.188476562,0.210937500,-10.262695312,-1.006347656,1.356689453,-14.695312500,1701767799.580305099,1.543978755,3.439849349,-0.262817709,1.543978755,3.439849349,-0.262817709,2.000000000,-3.114830241,-3.111727947,2.853433950,7.951191755,-0.000997232,1.624899648,-4.394996954,0.003587451
2032,-0.249023438,0.027343750,-10.339843750,-1.105224609,1.211669922,-14.687744141,1701767799.610426426,1.543978755,3.439849349,-0.262817709,1.543978755,3.439849349,-0.262817709,2.000000000,-3.122719732,-3.119585081,2.869846652,7.907324057,-0.000961357,1.657640796,-4.378542637,0.003587451
2033,-0.278320312,0.103515625,-10.231445312,-1.288330078,1.059326172,-14.878173828,1701767799.639308691,1.543978755,3.439849349,-0.262817709,1.543978755,3.439849349,-0.262817709,2.000000000,-3.130912084,-3.127463537,2.886595347,7.863625045,-0.000925483,1.692098146,-4.361259809,0.003587451
2034,nan,nan,nan,nan,nan,nan,1701767799.640308619,nan,nan,nan,nan,nan,nan,nan,-3.139069090,nan,nan,nan,nan,nan,nan,nan
2035,nan,nan,nan,nan,nan,nan,1701767799.648521900,nan,nan,nan,nan,nan,nan,nan,-3.139069090,nan,nan,nan,nan,nan,nan,nan
2036,nan,nan,nan,nan,nan,nan,1701767799.652679443,nan,nan,nan,nan,nan,nan,nan,3.122378371,nan,nan,nan,nan,nan,nan,nan
2037,nan,nan,nan,nan,nan,nan,1701767799.655766726,nan,nan,nan,nan,nan,nan,nan,3.122378371,nan,nan,nan,nan,nan,nan,nan
2038,-0.443359375,0.108398438,-10.082031250,-1.113037109,1.112792969,-14.817382812,1701767799.669090509,1.505634796,3.501536966,-0.284050866,1.543978755,3.439849349,-0.262817709,2.000000000,3.122378371,3.122378371,2.910359447,7.669631706,-0.000506979,1.745944417,-4.501313404,0.012293164
2039,-0.438476562,0.101562500,-9.925781250,-1.044433594,1.280273438,-14.763916016,1701767799.699215174,1.505634796,3.501536966,-0.284050866,1.505634796,3.501536966,-0.284050866,2.000000000,3.110456350,3.114435542,2.927986645,7.624719263,-0.000384048,1.779495077,-4.481175133,0.012293164
2040,-0.535156250,0.170898438,-9.905273438,-1.196777344,1.493896484,-14.794433594,1701767799.730209589,1.505634796,3.501536966,-0.284050866,1.505634796,3.501536966,-0.284050866,2.000000000,3.102571242,3.106592714,2.945948486,7.580009962,-0.000261116,1.812873115,-4.460684987,0.012293164
2041,nan,nan,nan,nan,nan,nan,1701767799.732299089,nan,nan,nan,nan,nan,nan,nan,3.094787199,nan,nan,nan,nan,nan,nan,nan
2042,nan,nan,nan,nan,nan,nan,1701767799.746775389,nan,nan,nan,nan,nan,nan,nan,3.094787199,nan,nan,nan,nan,nan,nan,nan
2043,nan,nan,nan,nan,nan,nan,1701767799.752676249,nan,nan,nan,nan,nan,nan,nan,3.094787199,nan,nan,nan,nan,nan,nan,nan
2044,nan,nan,nan,nan,nan,nan,1701767799.755997181,nan,nan,nan,nan,nan,nan,nan,3.094787199,nan,nan,nan,nan,nan,nan,nan
2045,-0.503906250,-0.070312500,-10.016601562,-1.547363281,1.684326172,-14.878173828,1701767799.760127544,1.420856629,3.529162970,-0.302326371,1.505634796,3.501536966,-0.284050866,2.000000000,3.094787199,3.098823526,2.893552206,7.397363152,0.000107354,1.738284339,-4.577441375,0.021542898
2046,-0.516601562,0.047851562,-10.040039062,-1.852294922,1.646240234,-14.954589844,1701767799.790161371,1.420856629,3.529162970,-0.302326371,1.420856629,3.529162970,-0.302326371,2.000000000,3.086940084,3.091094758,2.911110323,7.351693292,0.000322783,1.773339108,-4.556530690,0.021542898
2047,-0.455078125,0.098632812,-10.025390625,-1.981933594,1.661376953,-15.183105469,1701767799.821461439,1.420856629,3.529162970,-0.302326371,1.420856629,3.529162970,-0.302326371,2.000000000,3.079233673,3.083336550,2.929012228,7.306234222,0.000538212,1.807041900,-4.535283356,0.021542898
2048,nan,nan,nan,nan,nan,nan,1701767799.832238436,nan,nan,nan,nan,nan,nan,nan,3.071367775,nan,nan,nan,nan,nan,nan,nan
2049,nan,nan,nan,nan,nan,nan,1701767799.847215414,nan,nan,nan,nan,nan,nan,nan,3.071367775,nan,nan,nan,nan,nan,nan,nan
2050,-0.436523438,0.380859375,-9.975585938,-1.783691406,1.638671875,-15.396484375,1701767799.850430727,1.370667870,3.577023694,-0.320913345,1.420856629,3.529162970,-0.302326371,2.000000000,3.071367775,3.075491422,2.935473937,7.117721375,0.000805523,1.828427358,-4.657112667,0.030597883
2051,nan,nan,nan,nan,nan,nan,1701767799.865104437,nan,nan,nan,nan,nan,nan,nan,3.063566117,nan,nan,nan,nan,nan,nan,nan
2052,nan,nan,nan,nan,nan,nan,1701767799.865886927,nan,nan,nan,nan,nan,nan,nan,3.063566117,nan,nan,nan,nan,nan,nan,nan
2053,-0.396484375,0.393554688,-9.987304688,-1.090087891,1.531982422,-15.625244141,1701767799.880625486,1.370667870,3.577023694,-0.320913345,1.370667870,3.577023694,-0.320913345,2.000000000,3.063566117,3.067548822,2.953911284,7.071251598,0.001111502,1.859042169,-4.636842639,0.030597883
2054,-0.378906250,0.473632812,-10.000000000,-0.640380859,1.554687500,-15.846191406,1701767799.910318136,1.370667870,3.577023694,-0.320913345,1.370667870,3.577023694,-0.320913345,2.000000000,3.055408644,3.059481759,2.972653508,7.024983668,0.001417480,1.889402552,-4.616743452,0.030597883
2055,nan,nan,nan,nan,nan,nan,1701767799.940427065,nan,nan,nan,nan,nan,nan,nan,3.047257308,nan,nan,nan,nan,nan,nan,nan
2056,-0.333007812,0.140625000,-10.106445312,-0.647949219,1.272705078,-16.128173828,1701767799.941359520,1.370667870,3.577023694,-0.320913345,1.370667870,3.577023694,-0.320913345,2.000000000,3.047257308,3.051337816,2.991694597,6.978916744,0.001723459,1.918815290,-4.596641330,0.030597883
2057,nan,nan,nan,nan,nan,nan,1701767799.947219610,nan,nan,nan,nan,nan,nan,nan,3.038457941,nan,nan,nan,nan,nan,nan,nan
2058,nan,nan,nan,nan,nan,nan,1701767799.962988138,nan,nan,nan,nan,nan,nan,nan,3.038457941,nan,nan,nan,nan,nan,nan,nan
2059,nan,nan,nan,nan,nan,nan,1701767799.963228941,nan,nan,nan,nan,nan,nan,nan,3.038457941,nan,nan,nan,nan,nan,nan,nan
2060,-0.524414062,-0.140625000,-10.167968750,-0.655517578,1.250000000,-16.364501953,1701767799.970991135,1.350053718,3.579752615,-0.323952645,1.370667870,3.577023694,-0.320913345,2.000000000,3.038457941,3.042991170,3.007063114,6.868803613,0.001716762,1.947868938,-4.589836014,0.035599395
2061,-0.578125000,-0.360351562,-10.169921875,-1.257812500,1.127929688,-16.661865234,1701767800.001505375,1.350053718,3.579752615,-0.323952645,1.350053718,3.579752615,-0.323952645,2.000000000,3.029489750,3.034548716,3.026717184,6.823017629,0.002072756,1.982945224,-4.567360737,0.035599395
2062,-0.654296875,-0.170898438,-10.135742188,-1.608398438,1.326171875,-16.631347656,1701767800.031749487,1.350053718,3.579752615,-0.323952645,1.350053718,3.579752615,-0.323952645,2.000000000,3.020470590,3.025949489,3.046731620,6.777461864,0.002428750,2.019941927,-4.543792255,0.035599395
2063,nan,nan,nan,nan,nan,nan,1701767800.032208443,nan,nan,nan,nan,nan,nan,nan,3.012094755,nan,nan,nan,nan,nan,nan,nan
2064,nan,nan,nan,nan,nan,nan,1701767800.054733038,nan,nan,nan,nan,nan,nan,nan,3.012094755,nan,nan,nan,nan,nan,nan,nan
2065,nan,nan,nan,nan,nan,nan,1701767800.061274052,nan,nan,nan,nan,nan,nan,nan,3.012094755,nan,nan,nan,nan,nan,nan,nan
2066,-0.630859375,-0.125000000,-10.098632812,-1.806640625,1.539550781,-16.837158203,1701767800.061405897,1.305145250,3.640621836,-0.344016451,1.350053718,3.579752615,-0.323952645,2.000000000,3.012094755,3.017453337,3.077878732,6.574310758,0.002374632,2.075880549,-4.682047651,0.044707491
2067,nan,nan,nan,nan,nan,nan,1701767800.062046766,nan,nan,nan,nan,nan,nan,nan,3.003542822,nan,nan,nan,nan,nan,nan,nan
2068,-0.601562500,-0.001953125,-10.125976562,-1.753173828,1.813964844,-16.913330078,1701767800.091158628,1.305145250,3.640621836,-0.344016451,1.305145250,3.640621836,-0.344016451,2.000000000,3.003542822,3.008941951,3.098811742,6.527610585,0.002821707,2.110721383,-4.657986926,0.044707491
2069,-0.648437500,-0.130859375,-10.055664062,-1.745605469,1.806396484,-17.149658203,1701767800.121324062,1.305145250,3.640621836,-0.344016451,1.305145250,3.640621836,-0.344016451,2.000000000,2.995261893,3.000507397,3.120086232,6.481150207,0.003268781,2.144176733,-4.634088636,0.044707491
2070,nan,nan,nan,nan,nan,nan,1701767800.141506910,nan,nan,nan,nan,nan,nan,nan,2.986435374,nan,nan,nan,nan,nan,nan,nan
2071,-0.607421875,-0.310546875,-10.134765625,-1.844726562,1.836669922,-17.408691406,1701767800.151103258,1.305145250,3.640621836,-0.344016451,1.305145250,3.640621836,-0.344016451,2.000000000,2.986435374,2.991982920,3.141700316,6.434933452,0.003715856,2.178639975,-4.609262430,0.044707491
2072,nan,nan,nan,nan,nan,nan,1701767800.159532309,nan,nan,nan,nan,nan,nan,nan,2.977636531,nan,nan,nan,nan,nan,nan,nan
2073,nan,nan,nan,nan,nan,nan,1701767800.162997007,nan,nan,nan,nan,nan,nan,nan,2.977636531,nan,nan,nan,nan,nan,nan,nan
2074,nan,nan,nan,nan,nan,nan,1701767800.164301634,nan,nan,nan,nan,nan,nan,nan,2.977636531,nan,nan,nan,nan,nan,nan,nan
2075,-0.591796875,-0.199218750,-10.129882812,-2.454345703,1.745361328,-17.751708984,1701767800.181608677,1.294341287,3.667287922,-0.350720750,1.305145250,3.640621836,-0.344016451,2.000000000,2.977636531,2.983371016,3.193473442,6.300899690,0.003352858,2.261604215,-4.632467044,0.049322007
2076,-0.289062500,0.329101562,-9.870117188,-2.370605469,1.592773438,-18.140380859,1701767800.211079597,1.294341287,3.667287922,-0.350720750,1.294341287,3.667287922,-0.350720750,2.000000000,2.968720709,2.974587831,3.216264824,6.254699617,0.003846078,2.296672153,-4.607547597,0.049322007
2077,nan,nan,nan,nan,nan,nan,1701767800.240229130,nan,nan,nan,nan,nan,nan,nan,2.960041261,nan,nan,nan,nan,nan,nan,nan
2078,-0.359375000,0.504882812,-9.845703125,-2.020019531,1.897705078,-18.674072266,1701767800.242485523,1.294341287,3.667287922,-0.350720750,1.294341287,3.667287922,-0.350720750,2.000000000,2.960041261,2.965597207,3.239382348,6.208730842,0.004339298,2.326832806,-4.586207481,0.049322007
2079,nan,nan,nan,nan,nan,nan,1701767800.253284693,nan,nan,nan,nan,nan,nan,nan,2.950787883,nan,nan,nan,nan,nan,nan,nan
2080,nan,nan,nan,nan,nan,nan,1701767800.263185263,nan,nan,nan,nan,nan,nan,nan,2.950787883,nan,nan,nan,nan,nan,nan,nan
2081,nan,nan,nan,nan,nan,nan,1701767800.264320850,nan,nan,nan,nan,nan,nan,nan,2.950787883,nan,nan,nan,nan,nan,nan,nan
2082,0.012695312,0.202148438,-9.971679688,-1.623535156,2.080566406,-18.917968750,1701767800.272536516,1.273172084,3.725334336,-0.365454944,1.294341287,3.667287922,-0.350720750,2.000000000,2.950787883,2.956482424,3.307869385,6.026965158,0.003901847,2.425163946,-4.687249043,0.055747975
2083,-0.146484375,-0.094726562,-10.262695312,-1.478759766,1.638671875,-19.199951172,1701767800.302332878,1.273172084,3.725334336,-0.365454944,1.273172084,3.725334336,-0.365454944,2.000000000,2.941709015,2.947329660,3.332282034,5.980187956,0.004459326,2.457365931,-4.668191337,0.055747975
2084,-0.170898438,-0.283203125,-10.220703125,-1.913330078,1.257568359,-19.489501953,1701767800.332099438,1.273172084,3.725334336,-0.365454944,1.273172084,3.725334336,-0.365454944,2.000000000,2.931776983,2.937931241,3.357028800,5.933613537,0.005016806,2.491987151,-4.646692497,0.055747975
2085,nan,nan,nan,nan,nan,nan,1701767800.341217518,nan,nan,nan,nan,nan,nan,nan,2.921711170,nan,nan,nan,nan,nan,nan,nan
2086,nan,nan,nan,nan,nan,nan,1701767800.354284286,nan,nan,nan,nan,nan,nan,nan,2.921711170,nan,nan,nan,nan,nan,nan,nan
2087,nan,nan,nan,nan,nan,nan,1701767800.355529547,nan,nan,nan,nan,nan,nan,nan,2.921711170,nan,nan,nan,nan,nan,nan,nan
2088,-0.315429688,0.028320312,-10.248046875,-2.294433594,1.028808594,-19.672607422,1701767800.362093210,1.264073364,3.740709054,-0.368817773,1.273172084,3.725334336,-0.365454944,2.000000000,2.921711170,2.928304237,3.409597409,5.814508545,0.004433380,2.565547707,-4.645541503,0.059116818
2089,nan,nan,nan,nan,nan,nan,1701767800.363167286,nan,nan,nan,nan,nan,nan,nan,2.911864362,nan,nan,nan,nan,nan,nan,nan
2090,-0.300781250,0.022460938,-10.030273438,-1.836914062,0.922119141,-19.619140625,1701767800.392183542,1.264073364,3.740709054,-0.368817773,1.264073364,3.740709054,-0.368817773,2.000000000,2.911864362,2.918543203,3.435416811,5.768170689,0.005024549,2.598332658,-4.622029526,0.059116818
2091,-0.559570312,0.107421875,-10.007812500,-1.608398438,0.990722656,-19.657226562,1701767800.422160149,1.264073364,3.740709054,-0.368817773,1.264073364,3.740709054,-0.368817773,2.000000000,2.902006571,2.908799093,3.461563349,5.722068916,0.005615717,2.630974915,-4.598325161,0.059116818
2092,nan,nan,nan,nan,nan,nan,1701767800.434188604,nan,nan,nan,nan,nan,nan,nan,2.892063697,nan,nan,nan,nan,nan,nan,nan
2093,-0.500976562,-0.113281250,-9.956054688,-1.562744141,1.104980469,-19.672607422,1701767800.452141047,1.264073364,3.740709054,-0.368817773,1.264073364,3.740709054,-0.368817773,2.000000000,2.892063697,2.899087887,3.488027936,5.676217351,0.006206885,2.661942469,-4.571987814,0.059116818
2094,nan,nan,nan,nan,nan,nan,1701767800.455312729,nan,nan,nan,nan,nan,nan,nan,2.882338479,nan,nan,nan,nan,nan,nan,nan
2095,nan,nan,nan,nan,nan,nan,1701767800.458794594,nan,nan,nan,nan,nan,nan,nan,2.882338479,nan,nan,nan,nan,nan,nan,nan
2096,nan,nan,nan,nan,nan,nan,1701767800.462924719,nan,nan,nan,nan,nan,nan,nan,2.882338479,nan,nan,nan,nan,nan,nan,nan
2097,-0.558593750,-0.100585938,-10.077148438,-1.600830078,1.143066406,-19.695312500,1701767800.484486580,1.248035013,3.692754022,-0.360161330,1.264073364,3.740709054,-0.368817773,2.000000000,2.882338479,2.889435345,3.481286161,5.630453939,0.005325858,2.629861567,-4.454838467,0.060382244
2098,-0.560546875,-0.040039062,-10.051757812,-1.951416016,1.211669922,-19.985107422,1701767800.513910294,1.248035013,3.692754022,-0.360161330,1.248035013,3.692754022,-0.360161330,2.000000000,2.872739172,2.879824839,3.507744948,5.586041490,0.005929680,2.661895819,-4.427651333,0.060382244
2099,nan,nan,nan,nan,nan,nan,1701767800.540318251,nan,nan,nan,nan,nan,nan,nan,2.862921093,nan,nan,nan,nan,nan,nan,nan
2100,-0.500976562,0.104492188,-9.965820312,-2.020019531,1.356689453,-20.114501953,1701767800.543398380,1.248035013,3.692754022,-0.360161330,1.248035013,3.692754022,-0.360161330,2.000000000,2.862921093,2.870133484,3.534519821,5.541901733,0.006533503,2.693078715,-4.400299948,0.060382244
2101,nan,nan,nan,nan,nan,nan,1701767800.556575060,nan,nan,nan,nan,nan,nan,nan,2.853271426,nan,nan,nan,nan,nan,nan,nan
2102,nan,nan,nan,nan,nan,nan,1701767800.560609102,nan,nan,nan,nan,nan,nan,nan,2.853271426,nan,nan,nan,nan,nan,nan,nan
2103,nan,nan,nan,nan,nan,nan,1701767800.563252449,nan,nan,nan,nan,nan,nan,nan,2.853271426,nan,nan,nan,nan,nan,nan,nan
2104,-0.460937500,0.313476562,-9.864257812,-1.920898438,1.684326172,-20.305175781,1701767800.573244810,1.248035013,3.692754022,-0.360161330,1.248035013,3.692754022,-0.360161330,2.000000000,2.853271426,2.860458733,3.561599044,5.498032163,0.007137325,2.722765885,-4.373614027,0.060382244
2105,-0.360351562,0.172851562,-9.957031250,-1.318847656,1.768066406,-20.388916016,1701767800.604488611,1.248035013,3.692754022,-0.360161330,1.248035013,3.692754022,-0.360161330,2.000000000,2.843688683,2.850833193,3.588964396,5.454425988,0.007741148,2.750304435,-4.347620978,0.060382244
2106,nan,nan,nan,nan,nan,nan,1701767800.631970167,nan,nan,nan,nan,nan,nan,nan,2.834110143,nan,nan,nan,nan,nan,nan,nan
2107,-0.390625000,0.054687500,-10.157226562,-1.143310547,1.615722656,-20.632812500,1701767800.633308649,1.248035013,3.692754022,-0.360161330,1.248035013,3.692754022,-0.360161330,2.000000000,2.834110143,2.841225396,3.616612079,5.411078313,0.008344970,2.779232186,-4.321914028,0.060382244
2108,nan,nan,nan,nan,nan,nan,1701767800.653089046,nan,nan,nan,nan,nan,nan,nan,2.824170402,nan,nan,nan,nan,nan,nan,nan
2109,nan,nan,nan,nan,nan,nan,1701767800.659112453,nan,nan,nan,nan,nan,nan,nan,2.824170402,nan,nan,nan,nan,nan,nan,nan
2110,nan,nan,nan,nan,nan,nan,1701767800.662955523,nan,nan,nan,nan,nan,nan,nan,2.824170402,nan,nan,nan,nan,nan,nan,nan
2111,-0.330078125,-0.236328125,-10.258789062,-1.554931641,1.394775391,-20.815917969,1701767800.663430452,1.219316333,3.671705616,-0.358621497,1.248035013,3.692754022,-0.360161330,2.000000000,2.824170402,2.831487688,3.620527371,5.324680763,0.006919430,2.757057021,-4.274863810,0.062654733
2112,-0.312500000,-0.199218750,-10.097656250,-1.646484375,1.028808594,-20.884521484,1701767800.693204641,1.219316333,3.671705616,-0.358621497,1.219316333,3.671705616,-0.358621497,2.000000000,2.814162337,2.821631642,3.648259402,5.282066713,0.007545978,2.789349079,-4.247946193,0.062654733
2113,-0.306640625,-0.102539062,-9.894531250,-1.936035156,1.158447266,-20.907226562,1701767800.724062681,1.219316333,3.671705616,-0.358621497,1.219316333,3.671705616,-0.358621497,2.000000000,2.803990373,2.811652788,3.676311523,5.239722019,0.008172525,2.821075285,-4.220992539,0.062654733
2114,nan,nan,nan,nan,nan,nan,1701767800.740219355,nan,nan,nan,nan,nan,nan,nan,2.794034611,nan,nan,nan,nan,nan,nan,nan
2115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2116,-0.370117188,-0.008789062,-9.854492188,-1.692138672,1.196533203,-20.914794922,1701767800.753949404,1.219316333,3.671705616,-0.358621497,1.219316333,3.671705616,-0.358621497,2.000000000,2.794034611,2.801734030,3.704675064,5.197646591,0.008799072,2.851632869,-4.194093081,0.062654733
2117,nan,nan,nan,nan,nan,nan,1701767800.756192446,nan,nan,nan,nan,nan,nan,nan,2.784061983,nan,nan,nan,nan,nan,nan,nan
2118,nan,nan,nan,nan,nan,nan,1701767800.763138056,nan,nan,nan,nan,nan,nan,nan,2.784061983,nan,nan,nan,nan,nan,nan,nan
2119,-0.396484375,-0.011718750,-9.878906250,-1.463623047,1.066894531,-20.899658203,1701767800.785384178,1.224561458,3.662632632,-0.354226749,1.219316333,3.671705616,-0.358621497,2.000000000,2.784061983,2.791850556,3.759545559,5.130798690,0.007197115,2.906101929,-4.116417513,0.061050091
