No, Ln, Lp, LnC, PP, Nanchor, RxIDUWB1, RxIDUWB2, RxIDUWB3, RxIDUWB4, RxIDUWB5, RxIDUWB6, RxDistUWB1, RxDistUWB2, RxDistUWB3, RxDistUWB4, RxDistUWB5, RxDistUWB6, s_time, tag_pos_b1, tag_pos_b2, tag_pos_b3, tag_pos_b4, tag_pos_b5, tag_pos_b6, tag_pos_b7, tag_pos_b8, xain1, xain2, xain3, xain4, xain5, xain6, yain1, yain2, yain3, yain4, yain5, yain6, TagPos1, TagPos2, TagPos3, TagPos4, TagPos5, TagPos6, TagPos7, TagPos8, -kf_psi
475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.266068459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.981740251
476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.296460390,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.981690840
477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.328544617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.981943005
478,6.000000000,4.000000000,6.000000000,1.000000000,4.000000000,1.000000000,3.000000000,5.000000000,6.000000000,0.000000000,0.000000000,5.698210245,18.744191100,19.014415584,26.068630574,0.000000000,0.000000000,1701767778.350714684,26.702333026,3.846523502,25.753039151,3.397812974,26.270716232,4.759653801,25.321422356,4.310943273,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,26.846296166,4.292595090,26.426762835,3.330050657,25.920420092,4.696146198,25.500886762,3.733601765,1.981828292
479,6.000000000,4.000000000,6.000000000,4.000000000,4.000000000,1.000000000,3.000000000,2.000000000,4.000000000,0.000000000,0.000000000,5.435733621,19.574861430,20.535569142,26.999022205,0.000000000,0.000000000,1701767778.352190733,26.702333026,3.846523502,25.753039151,3.397812974,26.270716232,4.759653801,25.321422356,4.310943273,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,26.878619269,4.563659948,26.459085938,3.601115516,25.952743195,4.967211056,25.533209865,4.004666624,1.981828292
480,6.000000000,4.000000000,6.000000000,2.000000000,4.000000000,1.000000000,3.000000000,5.000000000,6.000000000,0.000000000,0.000000000,4.321944007,19.674938373,19.004407384,26.928993669,0.000000000,0.000000000,1701767778.357692957,26.010542187,3.206046421,25.136435122,3.787799666,26.570133404,4.046854170,25.696026338,4.628607415,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,27.116509044,4.373324459,26.696975714,3.410780026,26.190632971,4.776875567,25.771099641,3.814331134,1.981828292
481,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.358603477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.981828292
482,6.000000000,4.000000000,6.000000000,3.000000000,4.000000000,1.000000000,2.000000000,3.000000000,4.000000000,0.000000000,0.000000000,4.332101107,20.225347957,20.345434377,27.559245273,0.000000000,0.000000000,1701767778.361457586,26.010542187,3.206046421,25.136435122,3.787799666,26.570133404,4.046854170,25.696026338,4.628607415,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,26.968576016,4.298209357,26.548760374,3.335788021,26.042818350,4.702032022,25.623002709,3.739610686,1.982121608
483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.387463570,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.982121608
484,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.417554855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.982349148
485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.448125124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.982634460
486,6.000000000,4.000000000,6.000000000,1.000000000,4.000000000,1.000000000,3.000000000,5.000000000,6.000000000,0.000000000,0.000000000,5.688119197,18.794233158,18.814249919,26.058626211,0.000000000,0.000000000,1701767778.451027155,26.010542187,3.206046421,25.136435122,3.787799666,26.570133404,4.046854170,25.696026338,4.628607415,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,27.051692077,4.268641661,26.631466874,3.306399084,26.126106360,4.672858286,25.705881156,3.710615708,1.982547201
487,6.000000000,4.000000000,6.000000000,4.000000000,4.000000000,1.000000000,3.000000000,2.000000000,4.000000000,0.000000000,0.000000000,5.334716487,19.564853692,20.755722103,27.099062714,0.000000000,0.000000000,1701767778.452454090,26.010542187,3.206046421,25.136435122,3.787799666,26.570133404,4.046854170,25.696026338,4.628607415,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,27.116594811,4.372577202,26.696369607,3.410334625,26.191009093,4.776793827,25.770783889,3.814551249,1.982547201
488,6.000000000,4.000000000,6.000000000,2.000000000,4.000000000,1.000000000,3.000000000,5.000000000,6.000000000,0.000000000,0.000000000,4.403180669,19.694953668,18.714165758,26.828952644,0.000000000,0.000000000,1701767778.457850218,25.296533940,3.845024308,25.934963498,4.678635548,26.098388561,3.230915876,26.736818119,4.064527116,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,27.376891940,3.828059524,26.956666736,2.865816946,26.451306222,4.232276149,26.031081018,3.270033571,1.982547201
489,6.000000000,4.000000000,6.000000000,3.000000000,4.000000000,1.000000000,3.000000000,2.000000000,4.000000000,0.000000000,0.000000000,4.321944007,22.086581899,20.395470085,27.759322758,0.000000000,0.000000000,1701767778.462184906,25.296533940,3.845024308,25.934963498,4.678635548,26.098388561,3.230915876,26.736818119,4.064527116,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,27.376891940,3.828059524,26.956666736,2.865816946,26.451306222,4.232276149,26.031081018,3.270033571,1.982547201
490,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.477611542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.982547201
491,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.518512726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.982862028
492,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.548187971,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.982771443
493,6.000000000,4.000000000,6.000000000,1.000000000,4.000000000,1.000000000,3.000000000,5.000000000,6.000000000,0.000000000,0.000000000,5.577096019,18.804241543,18.524003347,25.698466880,0.000000000,0.000000000,1701767778.551182508,25.296533940,3.845024308,25.934963498,4.678635548,26.098388561,3.230915876,26.736818119,4.064527116,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,27.249805175,4.103575989,26.829166057,3.141514280,26.324393436,4.508190760,25.903754318,3.546129051,1.982977398
494,6.000000000,4.000000000,6.000000000,4.000000000,4.000000000,1.000000000,3.000000000,2.000000000,4.000000000,0.000000000,0.000000000,5.344819922,19.474783696,20.985878585,27.379174568,0.000000000,0.000000000,1701767778.553330898,25.296533940,3.845024308,25.934963498,4.678635548,26.098388561,3.230915876,26.736818119,4.064527116,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,27.376943006,3.827612335,26.956303888,2.865550626,26.451531266,4.232227106,26.030892148,3.270165397,1.982977398
495,6.000000000,4.000000000,6.000000000,2.000000000,4.000000000,1.000000000,5.000000000,3.000000000,6.000000000,0.000000000,0.000000000,4.281308211,18.534011978,19.744991770,26.638873850,0.000000000,0.000000000,1701767778.559443951,27.447790638,3.818961767,26.493980931,3.379932106,27.025485917,4.736435866,26.071676210,4.297406206,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,27.630336663,4.543653622,27.209697545,3.581591912,26.704924924,4.948268392,26.284285806,3.986206683,1.982977398
496,6.000000000,4.000000000,6.000000000,3.000000000,4.000000000,1.000000000,3.000000000,2.000000000,4.000000000,0.000000000,0.000000000,4.240660326,21.636302826,20.595611183,27.989410498,0.000000000,0.000000000,1701767778.561394453,27.447790638,3.818961767,26.493980931,3.379932106,27.025485917,4.736435866,26.071676210,4.297406206,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,27.630336663,4.543653622,27.209697545,3.581591912,26.704924924,4.948268392,26.284285806,3.986206683,1.982977398
497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.579487324,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.982977398
498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.609586954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.982862111
499,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.639505148,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.982583809
500,6.000000000,4.000000000,6.000000000,1.000000000,4.000000000,1.000000000,3.000000000,5.000000000,6.000000000,0.000000000,0.000000000,5.597285056,18.964374495,18.373872755,25.598421826,0.000000000,0.000000000,1701767778.650583744,27.447790638,3.818961767,26.493980931,3.379932106,27.025485917,4.736435866,26.071676210,4.297406206,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,27.469016255,4.188216258,27.048592502,3.226060415,26.543513967,4.592623869,26.123090214,3.630468025,1.982753551
501,6.000000000,4.000000000,6.000000000,4.000000000,4.000000000,1.000000000,3.000000000,2.000000000,4.000000000,0.000000000,0.000000000,5.284193411,18.664123339,21.186011895,27.619268636,0.000000000,0.000000000,1701767778.654509783,27.447790638,3.818961767,26.493980931,3.379932106,27.025485917,4.736435866,26.071676210,4.297406206,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,27.630310116,4.543886313,27.209886363,3.581730469,26.704807828,4.948293923,26.284384075,3.986138079,1.982753551
502,6.000000000,4.000000000,6.000000000,2.000000000,4.000000000,1.000000000,5.000000000,3.000000000,6.000000000,0.000000000,0.000000000,4.403180669,18.293802229,19.855074918,26.518823503,0.000000000,0.000000000,1701767778.658083677,28.494196573,4.043798436,27.699914100,3.357055869,27.833615628,4.807822529,27.039333155,4.121079963,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,28.545792784,4.467156052,28.089093741,3.521679461,27.636334349,4.906457036,27.179635306,3.960980445,2.020780708
503,6.000000000,4.000000000,6.000000000,3.000000000,4.000000000,1.000000000,3.000000000,2.000000000,4.000000000,0.000000000,0.000000000,4.372722264,19.724976553,20.835776923,28.249507960,0.000000000,0.000000000,1701767778.662603617,28.494196573,4.043798436,27.699914100,3.357055869,27.833615628,4.807822529,27.039333155,4.121079963,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,28.545792784,4.467156052,28.089093741,3.521679461,27.636334349,4.906457036,27.179635306,3.960980445,2.020780708
504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.668210268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.020780708
505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.698631287,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.019788151
506,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.728266001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.019834668
507,6.000000000,4.000000000,6.000000000,1.000000000,4.000000000,1.000000000,3.000000000,5.000000000,6.000000000,0.000000000,0.000000000,5.617472741,18.934349738,18.053586901,25.538394625,0.000000000,0.000000000,1701767778.751552343,28.494196573,4.043798436,27.699914100,3.357055869,27.833615628,4.807822529,27.039333155,4.121079963,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,27.899411214,4.203315245,27.442904006,3.257746015,26.989863669,4.642431703,26.533356461,3.696862472,2.020577820
508,6.000000000,4.000000000,6.000000000,4.000000000,4.000000000,1.000000000,3.000000000,5.000000000,6.000000000,0.000000000,0.000000000,5.274087599,18.734182662,19.204569769,26.158669691,0.000000000,0.000000000,1701767778.754525423,28.494196573,4.043798436,27.699914100,3.357055869,27.833615628,4.807822529,27.039333155,4.121079963,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,28.545776712,4.467367715,28.089269504,3.521798485,27.636229167,4.906484172,27.179721959,3.960914942,2.020577820
509,6.000000000,4.000000000,6.000000000,2.000000000,4.000000000,1.000000000,5.000000000,3.000000000,6.000000000,0.000000000,0.000000000,4.535096471,18.043577805,19.975164580,26.338747123,0.000000000,0.000000000,1701767778.757869244,28.710893722,3.978777871,27.942666661,3.263007529,28.022390822,4.717739140,27.254163761,4.001968798,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,28.752388554,4.331559363,28.265596186,3.401219000,27.857489729,4.799807260,27.370697361,3.869466897,2.052863522
510,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.758445024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.052863522
511,6.000000000,4.000000000,6.000000000,3.000000000,4.000000000,1.000000000,3.000000000,5.000000000,6.000000000,0.000000000,0.000000000,4.240660326,19.795029679,19.124505222,27.049042497,0.000000000,0.000000000,1701767778.763493299,28.710893722,3.978777871,27.942666661,3.263007529,28.022390822,4.717739140,27.254163761,4.001968798,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,28.202752897,4.200041846,27.716268474,3.269540419,27.307699143,4.667993529,26.821214720,3.737492102,2.052532548
512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.788249493,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.052532548
513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.819571972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.052566372
514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.849060774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.052831524
515,6.000000000,4.000000000,6.000000000,1.000000000,4.000000000,1.000000000,5.000000000,3.000000000,6.000000000,0.000000000,0.000000000,5.597285056,17.813365768,18.954366252,25.448353581,0.000000000,0.000000000,1701767778.851899624,28.710893722,3.978777871,27.942666661,3.263007529,28.022390822,4.717739140,27.254163761,4.001968798,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,28.317556118,4.173581254,27.830880225,3.243179956,27.422598679,4.641717113,26.935922786,3.711315815,2.052738330
516,6.000000000,4.000000000,6.000000000,4.000000000,4.000000000,1.000000000,3.000000000,5.000000000,6.000000000,0.000000000,0.000000000,5.314508444,18.794233158,18.924341468,26.008604345,0.000000000,0.000000000,1701767778.857273340,28.710893722,3.978777871,27.942666661,3.263007529,28.022390822,4.717739140,27.254163761,4.001968798,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,28.752382837,4.331690221,28.265706944,3.401288923,27.857425398,4.799826080,27.370749505,3.869424782,2.052738330
517,6.000000000,4.000000000,6.000000000,2.000000000,4.000000000,1.000000000,5.000000000,3.000000000,6.000000000,0.000000000,0.000000000,4.565522971,17.733290727,20.065231123,26.218695620,0.000000000,0.000000000,1701767778.858306885,28.928797993,3.937124291,28.213055782,3.168871021,28.189811514,4.625600132,27.474069303,3.857346862,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,28.951888827,4.193359372,28.443111623,3.274857464,28.068377467,4.682754588,27.559600263,3.764252679,2.076644674
518,6.000000000,4.000000000,6.000000000,3.000000000,4.000000000,1.000000000,3.000000000,5.000000000,6.000000000,0.000000000,0.000000000,4.311786173,19.805037238,18.814249919,26.918989580,0.000000000,0.000000000,1701767778.863759756,28.928797993,3.937124291,28.213055782,3.168871021,28.189811514,4.625600132,27.474069303,3.857346862,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,28.951888827,4.193359372,28.443111623,3.274857464,28.068377467,4.682754588,27.559600263,3.764252679,2.076644674
519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.880779028,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.076644674
520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.909277201,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.076082669
521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.939877987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.075866837
522,6.000000000,4.000000000,6.000000000,1.000000000,4.000000000,1.000000000,5.000000000,3.000000000,6.000000000,0.000000000,0.000000000,5.627566081,17.583148182,19.064456457,25.228252020,0.000000000,0.000000000,1701767778.954339027,28.928797993,3.937124291,28.213055782,3.168871021,28.189811514,4.625600132,27.474069303,3.857346862,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,28.645840749,4.129528462,28.137926824,3.210548895,27.761869928,4.618093285,27.253956003,3.699113718,2.075705042
523,6.000000000,4.000000000,6.000000000,2.000000000,4.000000000,1.000000000,5.000000000,3.000000000,6.000000000,0.000000000,0.000000000,4.697307740,17.483051793,20.045216387,26.048621845,0.000000000,0.000000000,1701767778.957815409,28.928797993,3.937124291,28.213055782,3.168871021,28.189811514,4.625600132,27.474069303,3.857346862,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,28.951868884,4.194342266,28.443954958,3.275362699,28.067898062,4.682907089,27.559984137,3.763927522,2.075705042
524,6.000000000,4.000000000,6.000000000,4.000000000,4.000000000,1.000000000,3.000000000,5.000000000,6.000000000,0.000000000,0.000000000,5.294298820,18.874299987,18.644106307,25.908560361,0.000000000,0.000000000,1701767778.962481499,28.928797993,3.937124291,28.213055782,3.168871021,28.189811514,4.625600132,27.474069303,3.857346862,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,28.951868884,4.194342266,28.443954958,3.275362699,28.067898062,4.682907089,27.559984137,3.763927522,2.075705042
525,6.000000000,4.000000000,6.000000000,3.000000000,4.000000000,1.000000000,5.000000000,3.000000000,6.000000000,0.000000000,0.000000000,4.382875768,18.564037815,19.875089937,26.668886366,0.000000000,0.000000000,1701767778.964340448,29.410517008,3.874860111,28.751747204,3.057227954,28.624032742,4.508533923,27.965262938,3.690901765,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,29.419326094,4.058066816,28.911412169,3.139087249,28.535355273,4.546631639,28.027441347,3.627652072,2.075705042
526,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767778.970515251,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.075705042
527,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767779.000590801,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.076018838
528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767779.029561281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.076265749
529,6.000000000,4.000000000,6.000000000,1.000000000,4.000000000,1.000000000,5.000000000,3.000000000,6.000000000,0.000000000,0.000000000,5.688119197,17.302875484,19.124505222,25.098191170,0.000000000,0.000000000,1701767779.052119970,29.410517008,3.874860111,28.751747204,3.057227954,28.624032742,4.508533923,27.965262938,3.690901765,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,29.024108140,4.074877750,28.515520164,3.156271050,28.140495980,4.564090946,27.631908004,3.645484246,2.076438668
530,6.000000000,4.000000000,6.000000000,4.000000000,4.000000000,1.000000000,3.000000000,5.000000000,6.000000000,0.000000000,0.000000000,5.415533215,18.954366252,18.373872755,25.738484804,0.000000000,0.000000000,1701767779.055177927,29.410517008,3.874860111,28.751747204,3.057227954,28.624032742,4.508533923,27.965262938,3.690901765,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,29.419341744,4.057299415,28.910753768,3.138692714,28.535729585,4.546512611,28.027141608,3.627905910,2.076438668
531,6.000000000,4.000000000,6.000000000,2.000000000,4.000000000,1.000000000,5.000000000,3.000000000,6.000000000,0.000000000,0.000000000,4.788486191,17.222795940,20.135282466,25.928569185,0.000000000,0.000000000,1701767779.057846546,29.174594071,3.485837701,28.170233287,3.179636106,28.880057299,4.451937121,27.875696515,4.145735527,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,29.453376062,4.223175333,28.944788086,3.304568633,28.569763903,4.712388530,28.061175926,3.793781829,2.076438668
532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767779.059366703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.076438668
533,6.000000000,4.000000000,6.000000000,3.000000000,4.000000000,1.000000000,5.000000000,3.000000000,6.000000000,0.000000000,0.000000000,4.403180669,18.313819918,19.895104926,26.578848734,0.000000000,0.000000000,1701767779.064317942,29.174594071,3.485837701,28.170233287,3.179636106,28.880057299,4.451937121,27.875696515,4.145735527,26.250000000,6.450000000,26.250000000,6.800000000,46.370000000,45.700000000,-0.900000000,-0.900000000,23.350000000,23.350000000,0.620000000,23.350000000,29.222082934,4.100897407,28.713440900,3.182320639,28.338499566,4.590162603,27.829857531,3.671585834,2.076497518
534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767779.090315342,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.076497518
535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1701767779.120565176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.076661115
